Date,ALI_F,XLB,PICK,DBB,AA,CENX,KALU,RIO,NHYDY,ACH,CSTM,S32.AX,HINDALCO.NS,1211.HK,601600.SS,1378.HK
2023-12-29,2332.25,42.77000045776367,43.06999969482422,18.299999237060547,34.0,12.140000343322754,71.19000244140625,74.45999908447266,6.679999828338623,19.270000457763672,19.959999084472656,3.3299999237060547,7.470656375237683,9.148553105222074,0.79358378589924,0.8179932747880486
2024-01-02,2278.75,42.69499969482422,42.900001525878906,17.979999542236328,33.310001373291016,11.920000076293944,70.30000305175781,74.26000213623047,6.539999961853027,19.25,19.59000015258789,3.369999885559082,7.415633773357758,8.93764945313372,0.7993096162292737,0.8092542064241616
2024-01-03,2251.0,42.23500061035156,42.25,17.899999618530273,31.489999771118164,10.760000228881836,66.01000213623047,73.55000305175781,6.349999904632568,18.96999931335449,18.799999237060547,3.3399999141693115,7.123124311923158,8.982805641018881,0.7941209724071929,0.7933532148447968
2024-01-04,2218.25,42.09999847412109,42.119998931884766,17.690000534057617,31.1299991607666,10.90999984741211,65.2300033569336,73.04000091552734,6.329999923706055,19.1299991607666,18.770000457763672,3.2799999713897705,7.08729555970467,8.948660867789284,0.7888546154780341,0.773615120126321
2024-01-05,2203.0,42.16999816894531,42.0099983215332,17.579999923706055,32.130001068115234,10.949999809265137,64.66000366210938,72.63999938964844,6.429999828338623,19.190000534057617,18.559999465942383,3.2699999809265137,7.051847246032083,8.887067675325016,0.7819971643279403,0.7619315534653447
2024-01-08,2168.5,42.34999847412109,42.09999847412109,17.479999542236328,31.729999542236328,10.649999618530272,66.08000183105469,72.83999633789062,6.380000114440918,19.299999237060547,18.6299991607666,3.2699999809265137,6.943651628059513,8.739542106338192,0.783926651858327,0.7425197593508426
2024-01-09,2182.5,41.8650016784668,41.20000076293945,17.43000030517578,31.940000534057617,11.6899995803833,63.93000030517578,70.86000061035156,6.389999866485596,19.309999465942383,18.549999237060547,3.369999885559082,6.934920846500168,8.864975004534108,0.7813822062938737,0.7404560642463222
2024-01-10,2178.5,41.810001373291016,40.959999084472656,17.40999984741211,31.649999618530277,11.359999656677246,63.4900016784668,70.30999755859375,6.369999885559082,19.82999992370605,18.31999969482422,3.380000114440918,6.977532635350435,8.725891212127072,0.775881505136427,0.7484818921255573
2024-01-11,2179.75,41.685001373291016,40.90999984741211,17.420000076293945,30.8799991607666,11.34000015258789,63.68999862670898,70.05999755859375,6.329999923706055,19.600000381469727,18.1299991607666,3.549999952316284,6.949061924324853,9.053824566440028,0.7614637857733432,0.7493702101872622
2024-01-12,2167.5,41.72499847412109,40.84999847412109,17.31999969482422,30.030000686645508,10.890000343322754,63.84999847412109,70.18000030517578,6.159999847412109,19.40999984741211,18.239999771118164,3.559999942779541,7.006226403259598,8.996563671557047,0.7771254971039749,0.7674793375953752
2024-01-16,2161.75,41.244998931884766,39.83000183105469,17.420000076293945,27.8700008392334,10.529999732971191,62.0,69.08999633789062,5.889999866485596,18.440000534057617,18.1200008392334,3.4100000858306885,6.994378459943132,8.743761898878256,0.7763844066659643,0.751656722501625
